PUBMEDID	DISEASE.TRAIT	ACCESSION_ID	N_num	HARMONISED_FILE_URL
34662886	ICD10 K82: Other diseases of gallbladder (Gene-based burden)	GCST90084290	387603	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084290/harmonised/34662886-GCST90084290-EFO_0003832.h.tsv.gz
34662886	ICD10 J45.909.: Unspecified asthma, uncomplicated	GCST90080136	385036	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080136/harmonised/34662886-GCST90080136-EFO_0000270.h.tsv.gz
34662886	ICD10 K82.4: Cholesterolosis of gallbladder (Gene-based burden)	GCST90084288	387930	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084288/harmonised/34662886-GCST90084288-EFO_0003832.h.tsv.gz
34662886	ICD10 M62: Other disorders of muscle	GCST90080515	385023	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080515/harmonised/34662886-GCST90080515-EFO_0002970.h.tsv.gz
34662886	ICD10 K82.8: Other specified diseases of gallbladder (Gene-based burden)	GCST90084289	387926	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084289/harmonised/34662886-GCST90084289-EFO_0003832.h.tsv.gz
34662886	ICD10 Z82.3: Family history of stroke	GCST90081335	369832	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081335/harmonised/34662886-GCST90081335-EFO_0000493.h.tsv.gz
34662886	ICD10 O99.8: Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium (Gene-based burden)	GCST90084728	211484	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084728/harmonised/34662886-GCST90084728-EFO_0009682.h.tsv.gz
34662886	ICD10 K64: Hemorrhoids and perianal venous thrombosis	GCST90080277	370090	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080277/harmonised/34662886-GCST90080277-EFO_0000408.h.tsv.gz
34662886	ICD10 P29: Cardiovascular disorders originating in the perinatal period (Gene-based burden)	GCST90084732	385990	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084732/harmonised/34662886-GCST90084732-EFO_0009682.h.tsv.gz
34662886	ICD10 R07.9: Chest pain, unspecified	GCST90080778	369550	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080778/harmonised/34662886-GCST90080778-HP_0100749.h.tsv.gz
34662886	ICD10 P29.1: Neonatal cardiac dysrhythmia (Gene-based burden)	GCST90084731	386664	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084731/harmonised/34662886-GCST90084731-EFO_0000408.h.tsv.gz
34662886	ICD10 B35: Dermatophytosis	GCST90079553	369657	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90079001-GCST90080000/GCST90079553/harmonised/34662886-GCST90079553-MONDO_0004678.h.tsv.gz
34662886	ICD10 P29.12: Neonatal bradycardia (Gene-based burden)	GCST90084730	386664	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084730/harmonised/34662886-GCST90084730-EFO_0000408.h.tsv.gz
34662886	ICD10 L08: Other local infections of skin and subcutaneous tissue	GCST90080336	369466	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080336/harmonised/34662886-GCST90080336-EFO_0000701.h.tsv.gz
34662886	ICD10 Q21: Congenital malformations of cardiac septa (Gene-based burden)	GCST90084734	387694	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084734/harmonised/34662886-GCST90084734-HP_0001671.h.tsv.gz
34662886	ICD10 M19: Other and unspecified osteoarthritis	GCST90080427	368872	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080427/harmonised/34662886-GCST90080427-EFO_0002506.h.tsv.gz
34662886	ICD10 Q21.1: Atrial septal defect (Gene-based burden)	GCST90084733	387899	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084733/harmonised/34662886-GCST90084733-EFO_1000825.h.tsv.gz
34662886	ICD10 R53: Malaise and fatigue	GCST90080878	369130	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080878/harmonised/34662886-GCST90080878-HP_0012378.h.tsv.gz
34662886	ICD10 Q61: Cystic kidney disease (Gene-based burden)	GCST90084735	387682	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084735/harmonised/34662886-GCST90084735-EFO_0008615.h.tsv.gz
34662886	ICD10 Z72.89: Other problems related to lifestyle	GCST90081313	369342	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081313/harmonised/34662886-GCST90081313-EFO_0007869.h.tsv.gz
34662886	ICD10 R00: Abnormalities of heart beat (Gene-based burden)	GCST90084740	364940	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084740/harmonised/34662886-GCST90084740-EFO_0004269.h.tsv.gz
34662886	ICD10 H10: Conjunctivitis	GCST90079880	368787	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90079001-GCST90080000/GCST90079880/harmonised/34662886-GCST90079880-EFO_0009450.h.tsv.gz
34662886	ICD10 R00.0: Tachycardia, unspecified (Gene-based burden)	GCST90084736	386923	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084736/harmonised/34662886-GCST90084736-HP_0001649.h.tsv.gz
34662886	ICD10 Z72.8: Other problems related to lifestyle	GCST90081314	369293	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081314/harmonised/34662886-GCST90081314-EFO_0007869.h.tsv.gz
34662886	ICD10 R00.1: Bradycardia, unspecified (Gene-based burden)	GCST90084737	372195	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084737/harmonised/34662886-GCST90084737-HP_0001662.h.tsv.gz
34662886	ICD10 T14: Injury of unspecified body region	GCST90081047	368295	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081047/harmonised/34662886-GCST90081047-EFO_0000546.h.tsv.gz
34662886	ICD10 R00.2: Palpitations (Gene-based burden)	GCST90084738	379039	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084738/harmonised/34662886-GCST90084738-HP_0001962.h.tsv.gz
34662886	ICD10 M77: Other enthesopathies	GCST90080541	368696	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080541/harmonised/34662886-GCST90080541-EFO_0009666.h.tsv.gz
34662886	ICD10 R00.8: Other abnormalities of heart beat (Gene-based burden)	GCST90084739	386446	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084739/harmonised/34662886-GCST90084739-EFO_0004269.h.tsv.gz
34662886	ICD10 M25.5: Pain in joint	GCST90080460	368021	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080460/harmonised/34662886-GCST90080460-EFO_0000408.h.tsv.gz
34662886	ICD10 O68.2: Labour and delivery complicated by fetal heart rate anomaly with meconium in amniotic fluid  (Gene-based burden)	GCST90084715	229134	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084715/harmonised/34662886-GCST90084715-EFO_0000408.h.tsv.gz
34662886	ICD10 R53.8: Other malaise and fatigue	GCST90080877	371555	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080877/harmonised/34662886-GCST90080877-EFO_0000408.h.tsv.gz
34662886	ICD10 O68.8: Labour and delivery complicated by other evidence of fetal stress  (Gene-based burden)	GCST90084716	229134	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084716/harmonised/34662886-GCST90084716-EFO_0000408.h.tsv.gz
34662886	ICD10 L82: Seborrheic keratosis	GCST90080369	371216	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080369/harmonised/34662886-GCST90080369-MONDO_0008420.h.tsv.gz
34662886	ICD10 O69: Labor and delivery complicated by umbilical cord complications (Gene-based burden)	GCST90084718	211999	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084718/harmonised/34662886-GCST90084718-EFO_0000408.h.tsv.gz
34662886	ICD10 R51: Headache	GCST90080870	371383	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080870/harmonised/34662886-GCST90080870-HP_0002315.h.tsv.gz
34662886	ICD10 O70: Perineal laceration during delivery (Gene-based burden)	GCST90084721	211871	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084721/harmonised/34662886-GCST90084721-EFO_0009816.h.tsv.gz
34662886	ICD10 R42: Dizziness and giddiness	GCST90080858	370863	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080858/harmonised/34662886-GCST90080858-EFO_0000408.h.tsv.gz
34662886	ICD10 O70.0: First degree perineal laceration during delivery (Gene-based burden)	GCST90084719	211993	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084719/harmonised/34662886-GCST90084719-EFO_0009816.h.tsv.gz
34662886	ICD10 H57: Other disorders of eye and adnexa	GCST90079926	370760	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90079001-GCST90080000/GCST90079926/harmonised/34662886-GCST90079926-EFO_0003966.h.tsv.gz
34662886	ICD10 O70.1: Second degree perineal laceration during delivery (Gene-based burden)	GCST90084720	229134	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084720/harmonised/34662886-GCST90084720-EFO_0009816.h.tsv.gz
34662886	ICD10 F17: Nicotine dependence	GCST90079798	370495	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90079001-GCST90080000/GCST90079798/harmonised/34662886-GCST90079798-EFO_0003768.h.tsv.gz
34662886	ICD10 O72: Postpartum hemorrhage (Gene-based burden)	GCST90084723	211638	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084723/harmonised/34662886-GCST90084723-EFO_0009579.h.tsv.gz
34662886	ICD10 H61: Other disorders of external ear	GCST90079930	370389	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90079001-GCST90080000/GCST90079930/harmonised/34662886-GCST90079930-EFO_0009668.h.tsv.gz
34662886	ICD10 O72.1: Other immediate postpartum hemorrhage (Gene-based burden)	GCST90084722	229134	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084722/harmonised/34662886-GCST90084722-EFO_0009579.h.tsv.gz
34662886	ICD10 R10: Abdominal and pelvic pain	GCST90080792	370394	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080792/harmonised/34662886-GCST90080792-HP_0002027.h.tsv.gz
34662886	ICD10 O75: Other complications of labor and delivery, not elsewhere classified (Gene-based burden)	GCST90084724	211509	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084724/harmonised/34662886-GCST90084724-EFO_0000408.h.tsv.gz
34662886	ICD10 Z91.8: Other specified personal risk factors, not elsewhere classified	GCST90081402	369780	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081402/harmonised/34662886-GCST90081402-EFO_0003919.h.tsv.gz
34662886	ICD10 O80: Encounter for full-term uncomplicated delivery (Gene-based burden)	GCST90084726	205801	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084726/harmonised/34662886-GCST90084726-EFO_0000408.h.tsv.gz
34662886	ICD10 Z91.89: Other specified personal risk factors, not elsewhere classified	GCST90081401	369779	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081401/harmonised/34662886-GCST90081401-EFO_0003919.h.tsv.gz
34662886	ICD10 O80.0: Spontaneous vertex delivery (Gene-based burden)	GCST90084725	229134	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084725/harmonised/34662886-GCST90084725-EFO_0000408.h.tsv.gz
34662886	ICD10 Z63: Other problems related to primary support group, including family circumstances	GCST90081304	370273	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081304/harmonised/34662886-GCST90081304-EFO_0007869.h.tsv.gz
34662886	ICD10 O99: Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium (Gene-based burden)	GCST90084729	211206	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084729/harmonised/34662886-GCST90084729-EFO_0000408.h.tsv.gz
34662886	ICD10 N39: Other disorders of urinary system	GCST90080616	369804	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080616/harmonised/34662886-GCST90080616-EFO_0009690.h.tsv.gz
34662886	ICD10 O99.0: Anemia complicating pregnancy, childbirth and the puerperium (Gene-based burden)	GCST90084727	229134	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084727/harmonised/34662886-GCST90084727-EFO_0009682.h.tsv.gz
29758381	Alcohol consumption	GCST012717	13640	NA
34662886	ICD10 X65: Intentional self-poisoning by and exposure to alcohol (Gene-based burden)	GCST90085132	387930	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085132/harmonised/34662886-GCST90085132-EFO_0000546.h.tsv.gz
34662886	ICD10 F10: alcohol dependency	GCST90077829	329052	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90077001-GCST90078000/GCST90077829/harmonised/34662886-GCST90077829-EFO_0003829.h.tsv.gz
34662886	ICD10 Y04: Assault by bodily force (Gene-based burden)	GCST90085133	387804	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90085001-GCST90086000/GCST90085133/harmonised/34662886-GCST90085133-EFO_0000546.h.tsv.gz
34662886	ICD10 R5382: chronic fatigue syndrome	GCST90077896	329051	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90077001-GCST90078000/GCST90077896/harmonised/34662886-GCST90077896-EFO_0004540.h.tsv.gz
34662886	ICD10 Y93.9: Activity, unspecified	GCST90081175	357796	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081175/harmonised/34662886-GCST90081175-EFO_0000546.h.tsv.gz
34662886	ICD10 R09.8: Other specified symptoms and signs involving the circulatory and respiratory systems (Gene-based burden)	GCST90084769	377474	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084769/harmonised/34662886-GCST90084769-EFO_0007939.h.tsv.gz
34662886	ICD10 Y93: Activity codes	GCST90081176	357731	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081176/harmonised/34662886-GCST90081176-EFO_0000546.h.tsv.gz
34662886	ICD10 R09.89: Other specified symptoms and signs involving the circulatory and respiratory systems (Gene-based burden)	GCST90084768	380021	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084768/harmonised/34662886-GCST90084768-EFO_0007939.h.tsv.gz
34662886	ICD10 Z72: Problems related to lifestyle	GCST90081315	357687	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081315/harmonised/34662886-GCST90081315-EFO_0007869.h.tsv.gz
34662886	ICD10 R10: Abdominal and pelvic pain (Gene-based burden)	GCST90084778	370394	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084778/harmonised/34662886-GCST90084778-HP_0002027.h.tsv.gz
34662886	Fractures	GCST90081484	356352	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90081001-GCST90082000/GCST90081484/harmonised/34662886-GCST90081484-EFO_0003931.h.tsv.gz
34662886	ICD10 R10.1: Pain localized to upper abdomen (Gene-based burden)	GCST90084771	385130	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084771/harmonised/34662886-GCST90084771-HP_0002027.h.tsv.gz
34662886	ICD SR: Ankylosing spondylitis - B27 negative	GCST90079533	356342	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90079001-GCST90080000/GCST90079533/harmonised/34662886-GCST90079533-EFO_0003898.h.tsv.gz
34662886	ICD10 R10.2: Pelvic and perineal pain (Gene-based burden)	GCST90084772	381405	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084772/harmonised/34662886-GCST90084772-EFO_0003843.h.tsv.gz
34662886	ICD10 R10.3: Pain localized to other parts of lower abdomen (Gene-based burden)	GCST90084774	385062	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084774/harmonised/34662886-GCST90084774-HP_0002027.h.tsv.gz
34662886	ICD10 M79: Other and unspecified soft tissue disorders, not elsewhere classified	GCST90080554	352792	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080554/harmonised/34662886-GCST90080554-EFO_0000408.h.tsv.gz
34662886	ICD10 R10.30: Lower abdominal pain, unspecified (Gene-based burden)	GCST90084773	385173	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084773/harmonised/34662886-GCST90084773-HP_0002027.h.tsv.gz
34662886	ICD10 J06: Acute upper respiratory infections of multiple and unspecified sites	GCST90080092	353033	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90080001-GCST90081000/GCST90080092/harmonised/34662886-GCST90080092-EFO_0000408.h.tsv.gz
34662886	ICD10 R10.4: Other and unspecified abdominal pain (Gene-based burden)	GCST90084775	387930	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084775/harmonised/34662886-GCST90084775-HP_0002027.h.tsv.gz
34662886	ICD10 R10.8: Other abdominal pain (Gene-based burden)	GCST90084776	384703	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084776/harmonised/34662886-GCST90084776-HP_0002027.h.tsv.gz
34662886	ICD10 R10.9: Unspecified abdominal pain (Gene-based burden)	GCST90084777	377826	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084777/harmonised/34662886-GCST90084777-HP_0002027.h.tsv.gz
34662886	Metabolic Equivalent Task - Above moderate/vigorous recommendation (UKB data field 22035)	GCST90078855	349393	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078855/harmonised/34662886-GCST90078855-EFO_0008002.h.tsv.gz
34662886	ICD10 R11.0: Nausea (Gene-based burden)	GCST90084779	384616	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084779/harmonised/34662886-GCST90084779-HP_0002018.h.tsv.gz
34662886	Physical activity group - high (UKB data field 22032)	GCST90078853	349393	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078853/harmonised/34662886-GCST90078853-EFO_0008002.h.tsv.gz
34662886	ICD10 R11.1: Vomiting (Gene-based burden)	GCST90084782	384302	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084782/harmonised/34662886-GCST90084782-HP_0002013.h.tsv.gz
34662886	Physical activity group - low (UKB data field 22032)	GCST90078851	349393	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078851/harmonised/34662886-GCST90078851-EFO_0008002.h.tsv.gz
34662886	ICD10 R11.10: Vomiting, unspecified (Gene-based burden)	GCST90084781	384675	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084781/harmonised/34662886-GCST90084781-HP_0002013.h.tsv.gz
34662886	Physical activity group - moderate (UKB data field 22032)	GCST90078852	349393	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078852/harmonised/34662886-GCST90078852-EFO_0008002.h.tsv.gz
34662886	ICD10 R11.103.11: Vomiting (Gene-based burden)	GCST90084780	382145	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084780/harmonised/34662886-GCST90084780-HP_0002013.h.tsv.gz
34662886	Metabolic Equivalent Task - minutes per week for moderate activity (UKB data field 22038)	GCST90078858	349393	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90078001-GCST90079000/GCST90078858/harmonised/34662886-GCST90078858-EFO_0008002.h.tsv.gz
34662886	ICD10 R12: Heartburn (Gene-based burden)	GCST90084783	387357	http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90084001-GCST90085000/GCST90084783/harmonised/34662886-GCST90084783-EFO_0008533.h.tsv.gz
