EFO_ID,DISEASE_TRAIT,ACCESSION_ID,N,N_num,HAS_SUM_STATS,HARMONISED_FILE_URL,N_gt_10k,download,download_cmd,download_cmd2,trait
EFO_0000222,ICD10_C92_0_Acute_myeloblastic_leukaemia,GCST90043912,"220 European ancestry cases, 456,128 European ancestry controls",456348,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90043001-GCST90044000/GCST90043912/harmonised/34737426-GCST90043912-EFO_0000222.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90043001-GCST90044000/GCST90043912/harmonised/34737426-GCST90043912-EFO_0000222.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90043001-GCST90044000/GCST90043912/harmonised/34737426-GCST90043912-EFO_0000222.h.tsv.gz,ICD10_C92_0_Acute_myeloblastic_leukaemia_GCST90043912
EFO_0000222,Myeloid_leukemia__acute_PheCode_204_21,GCST90042758,"312 European ancestry cases, 456,036 European ancestry controls",456348,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90042001-GCST90043000/GCST90042758/harmonised/34737426-GCST90042758-EFO_0000222.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90042001-GCST90043000/GCST90042758/harmonised/34737426-GCST90042758-EFO_0000222.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90042001-GCST90043000/GCST90042758/harmonised/34737426-GCST90042758-EFO_0000222.h.tsv.gz,Myeloid_leukemia_acute_PheCode_204_21_GCST90042758
EFO_0004262,Anxiety_or_panic_attacks,GCST90038651,"6,514 cases, 478,084 controls",484598,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90038001-GCST90039000/GCST90038651/harmonised/33959723-GCST90038651-EFO_0004262.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90038001-GCST90039000/GCST90038651/harmonised/33959723-GCST90038651-EFO_0004262.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90038001-GCST90039000/GCST90038651/harmonised/33959723-GCST90038651-EFO_0004262.h.tsv.gz,Anxiety_or_panic_attacks_GCST90038651
EFO_0004237,Graves'_disease_PheCode_242_1,GCST90043624,"210 European ancestry cases, 456,138 European ancestry controls",456348,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90043001-GCST90044000/GCST90043624/harmonised/34737426-GCST90043624-EFO_0004237.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90043001-GCST90044000/GCST90043624/harmonised/34737426-GCST90043624-EFO_0004237.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90043001-GCST90044000/GCST90043624/harmonised/34737426-GCST90043624-EFO_0004237.h.tsv.gz,Graves'_disease_PheCode_242_1_GCST90043624
EFO_0004237,Graves'_disease,GCST90018847,"1,678 European ancestry cases, 456,942 European ancestry controls, 2,809 East Asian ancestry cases, 172,656 East Asian ancestry controls",634085,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018847/harmonised/34594039-GCST90018847-EFO_0004237.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018847/harmonised/34594039-GCST90018847-EFO_0004237.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018847/harmonised/34594039-GCST90018847-EFO_0004237.h.tsv.gz,Graves'_disease_GCST90018847
EFO_0004237,Graves'_disease,GCST90018627,"2,809 East Asian ancestry cases, 172,656 East Asian ancestry controls",175465,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018627/harmonised/34594039-GCST90018627-EFO_0004237.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018627/harmonised/34594039-GCST90018627-EFO_0004237.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018627/harmonised/34594039-GCST90018627-EFO_0004237.h.tsv.gz,Graves'_disease_GCST90018627
EFO_0004213,Otosclerosis_PheCode_383,GCST90043819,"288 European ancestry cases, 456,060 European ancestry controls",456348,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90043001-GCST90044000/GCST90043819/harmonised/34737426-GCST90043819-EFO_0004213.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90043001-GCST90044000/GCST90043819/harmonised/34737426-GCST90043819-EFO_0004213.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90043001-GCST90044000/GCST90043819/harmonised/34737426-GCST90043819-EFO_0004213.h.tsv.gz,Otosclerosis_PheCode_383_GCST90043819
EFO_0000341,Chronic_obstructive_pulmonary_disease_x_ever_smoker_interaction_main_effect,GCST90016586,"21,077 European ancestry cases, 179,689 European ancestry controls",200766,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016586/harmonised/33106845-GCST90016586-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016586/harmonised/33106845-GCST90016586-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016586/harmonised/33106845-GCST90016586-EFO_0000341.h.tsv.gz,Chronic_obstructive_pulmonary_disease_x_ever_smoker_interaction_main_effect_GCST90016586
EFO_0000341,Chronic_obstructive_pulmonary_disease_in_never_smokers,GCST90016589,"8,631 European ancestry cases, 120,544 European ancestry controls",129175,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016589/harmonised/33106845-GCST90016589-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016589/harmonised/33106845-GCST90016589-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016589/harmonised/33106845-GCST90016589-EFO_0000341.h.tsv.gz,Chronic_obstructive_pulmonary_disease_in_never_smokers_GCST90016589
EFO_0000341,Chronic_obstructive_pulmonary_disease_x_current_smoker_interaction_main_effect,GCST90016591,"21,077 European ancestry cases, 179,689 European ancestry controls",200766,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016591/harmonised/33106845-GCST90016591-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016591/harmonised/33106845-GCST90016591-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016591/harmonised/33106845-GCST90016591-EFO_0000341.h.tsv.gz,Chronic_obstructive_pulmonary_disease_x_current_smoker_interaction_main_effect_GCST90016591
EFO_0000341,Chronic_obstructive_pulmonary_disease_in_non_current_smokers,GCST90016594,"16,488 European ancestry cases, 169,688 European ancestry controls",186176,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016594/harmonised/33106845-GCST90016594-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016594/harmonised/33106845-GCST90016594-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016594/harmonised/33106845-GCST90016594-EFO_0000341.h.tsv.gz,Chronic_obstructive_pulmonary_disease_in_non_current_smokers_GCST90016594
EFO_0000341,Obstructive_chronic_bronchitis_PheCode_496_21,GCST90044074,"2,115 European ancestry cases, 454,233 European ancestry controls",456348,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044074/harmonised/34737426-GCST90044074-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044074/harmonised/34737426-GCST90044074-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044074/harmonised/34737426-GCST90044074-EFO_0000341.h.tsv.gz,Obstructive_chronic_bronchitis_PheCode_496_21_GCST90044074
EFO_0000341,Chronic_obstructive_pulmonary_disease,GCST90018807,"13,530 European ancestry cases, 454,945 European ancestry controls, 4,017 East Asian ancestry cases, 162,653 East Asian ancestry controls",635145,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018807/harmonised/34594039-GCST90018807-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018807/harmonised/34594039-GCST90018807-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018807/harmonised/34594039-GCST90018807-EFO_0000341.h.tsv.gz,Chronic_obstructive_pulmonary_disease_GCST90018807
EFO_0000341,Chronic_obstructive_pulmonary_disease,GCST90018587,"4,017 East Asian ancestry cases, 162,653 East Asian ancestry controls",166670,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018587/harmonised/34594039-GCST90018587-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018587/harmonised/34594039-GCST90018587-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018587/harmonised/34594039-GCST90018587-EFO_0000341.h.tsv.gz,Chronic_obstructive_pulmonary_disease_GCST90018587
EFO_0000341,Chronic_obstructive_pulmonary_disease_x_ever_smoker_interaction_2df,GCST90016585,"21,077 European ancestry cases, 179,689 European ancestry controls",200766,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016585/harmonised/33106845-GCST90016585-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016585/harmonised/33106845-GCST90016585-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016585/harmonised/33106845-GCST90016585-EFO_0000341.h.tsv.gz,Chronic_obstructive_pulmonary_disease_x_ever_smoker_interaction_2df_GCST90016585
EFO_0000341,Chronic_obstructive_pulmonary_disease_x_ever_smoker_interaction_1df,GCST90016587,"21,077 European ancestry cases, 179,689 European ancestry controls",200766,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016587/harmonised/33106845-GCST90016587-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016587/harmonised/33106845-GCST90016587-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016587/harmonised/33106845-GCST90016587-EFO_0000341.h.tsv.gz,Chronic_obstructive_pulmonary_disease_x_ever_smoker_interaction_1df_GCST90016587
EFO_0000341,Chronic_obstructive_pulmonary_disease_x_current_smoker_interaction_2df,GCST90016590,"21,077 European ancestry cases, 179,689 European ancestry controls",200766,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016590/harmonised/33106845-GCST90016590-EFO_0000341.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016590/harmonised/33106845-GCST90016590-EFO_0000341.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90016001-GCST90017000/GCST90016590/harmonised/33106845-GCST90016590-EFO_0000341.h.tsv.gz,Chronic_obstructive_pulmonary_disease_x_current_smoker_interaction_2df_GCST90016590
EFO_0004212,Keloid_scar_PheCode_701_4,GCST90044522,"201 European ancestry cases, 456,147 European ancestry controls",456348,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044522/harmonised/34737426-GCST90044522-EFO_0004212.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044522/harmonised/34737426-GCST90044522-EFO_0004212.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044522/harmonised/34737426-GCST90044522-EFO_0004212.h.tsv.gz,Keloid_scar_PheCode_701_4_GCST90044522
EFO_0004212,Keloid,GCST90018874,"668 European ancestry cases, 481,244 European ancestry controls, 1,055 East Asian ancestry cases, 177,671 East Asian ancestry controls",660638,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018874/harmonised/34594039-GCST90018874-EFO_0004212.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018874/harmonised/34594039-GCST90018874-EFO_0004212.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018874/harmonised/34594039-GCST90018874-EFO_0004212.h.tsv.gz,Keloid_GCST90018874
EFO_0004212,Keloid,GCST90018654,"1,055 East Asian ancestry cases, 177,671 East Asian ancestry controls",178726,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018654/harmonised/34594039-GCST90018654-EFO_0004212.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018654/harmonised/34594039-GCST90018654-EFO_0004212.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018654/harmonised/34594039-GCST90018654-EFO_0004212.h.tsv.gz,Keloid_GCST90018654
EFO_0004265,Peripheral_artery_disease,GCST90018890,"7,114 European ancestry cases, 475,964 European ancestry controls, 4,112 East Asian ancestry cases, 173,601 East Asian ancestry controls",660791,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018890/harmonised/34594039-GCST90018890-EFO_0004265.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018890/harmonised/34594039-GCST90018890-EFO_0004265.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018890/harmonised/34594039-GCST90018890-EFO_0004265.h.tsv.gz,Peripheral_artery_disease_GCST90018890
EFO_0004265,Peripheral_artery_disease,GCST90018670,"4,112 East Asian ancestry cases, 173,601 East Asian ancestry controls",177713,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018670/harmonised/34594039-GCST90018670-EFO_0004265.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018670/harmonised/34594039-GCST90018670-EFO_0004265.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90018001-GCST90019000/GCST90018670/harmonised/34594039-GCST90018670-EFO_0004265.h.tsv.gz,Peripheral_artery_disease_GCST90018670
EFO_0000676,Psoriasis,GCST90038681,"5,427 cases, 479,171 controls",484598,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90038001-GCST90039000/GCST90038681/harmonised/33959723-GCST90038681-EFO_0000676.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90038001-GCST90039000/GCST90038681/harmonised/33959723-GCST90038681-EFO_0000676.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90038001-GCST90039000/GCST90038681/harmonised/33959723-GCST90038681-EFO_0000676.h.tsv.gz,Psoriasis_GCST90038681
EFO_0000676,Psoriasis,GCST005527,"10,588 European ancestry cases, 22,806 European ancestry controls",33394,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST005001-GCST006000/GCST005527/harmonised/23143594-GCST005527-EFO_0000676.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST005001-GCST006000/GCST005527/harmonised/23143594-GCST005527-EFO_0000676.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST005001-GCST006000/GCST005527/harmonised/23143594-GCST005527-EFO_0000676.h.tsv.gz,Psoriasis_GCST005527
EFO_0000676,Psoriasis,GCST90019016,"15,967 European ancestry cases, 28,194 European ancestry controls",44161,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90019001-GCST90020000/GCST90019016/harmonised/34927100-GCST90019016-EFO_0000676.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90019001-GCST90020000/GCST90019016/harmonised/34927100-GCST90019016-EFO_0000676.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90019001-GCST90020000/GCST90019016/harmonised/34927100-GCST90019016-EFO_0000676.h.tsv.gz,Psoriasis_GCST90019016
EFO_0000676,Psoriasis,GCST90019017,"15,967 European ancestry cases, 28,194 European ancestry controls, 2,590 South Asian ancestry cases, 1,720 South Asian ancestry controls",48471,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90019001-GCST90020000/GCST90019017/harmonised/34927100-GCST90019017-EFO_0000676.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90019001-GCST90020000/GCST90019017/harmonised/34927100-GCST90019017-EFO_0000676.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90019001-GCST90020000/GCST90019017/harmonised/34927100-GCST90019017-EFO_0000676.h.tsv.gz,Psoriasis_GCST90019017
EFO_0000676,Psoriasis_PheCode_696_4,GCST90044517,"250 European ancestry cases, 456,098 European ancestry controls",456348,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044517/harmonised/34737426-GCST90044517-EFO_0000676.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044517/harmonised/34737426-GCST90044517-EFO_0000676.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044517/harmonised/34737426-GCST90044517-EFO_0000676.h.tsv.gz,Psoriasis_PheCode_696_4_GCST90044517
EFO_0000676,Psoriasis_Firth_correction,GCST90013885,"407,746 British ancestry individuals",407746,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90013001-GCST90014000/GCST90013885/harmonised/34017140-GCST90013885-EFO_0000676.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90013001-GCST90014000/GCST90013885/harmonised/34017140-GCST90013885-EFO_0000676.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90013001-GCST90014000/GCST90013885/harmonised/34017140-GCST90013885-EFO_0000676.h.tsv.gz,Psoriasis_Firth_correction_GCST90013885
EFO_0000676,Psoriasis_SPA_correction,GCST90013935,"407,746 British ancestry individuals",407746,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90013001-GCST90014000/GCST90013935/harmonised/34017140-GCST90013935-EFO_0000676.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90013001-GCST90014000/GCST90013935/harmonised/34017140-GCST90013935-EFO_0000676.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90013001-GCST90014000/GCST90013935/harmonised/34017140-GCST90013935-EFO_0000676.h.tsv.gz,Psoriasis_SPA_correction_GCST90013935
EFO_0000685,Rheumatoid_arthritis,GCST90013534,"14,361 European ancestry cases, 43,923 European ancestry controls, 8,267 East Asian ancestry cases, 244,741 East Asian ancestry controls",311292,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90013001-GCST90014000/GCST90013534/harmonised/33310728-GCST90013534-EFO_0000685.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90013001-GCST90014000/GCST90013534/harmonised/33310728-GCST90013534-EFO_0000685.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90013001-GCST90014000/GCST90013534/harmonised/33310728-GCST90013534-EFO_0000685.h.tsv.gz,Rheumatoid_arthritis_GCST90013534
EFO_0000685,Rheumatoid_arthritis,GCST000679,"5,539 European ancestry cases, 20,169 European ancestry controls",25708,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST000001-GCST001000/GCST000679/harmonised/20453842-GCST000679-EFO_0000685.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST000001-GCST001000/GCST000679/harmonised/20453842-GCST000679-EFO_0000685.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST000001-GCST001000/GCST000679/harmonised/20453842-GCST000679-EFO_0000685.h.tsv.gz,Rheumatoid_arthritis_GCST000679
EFO_0000685,Rheumatoid_arthritis,GCST90038685,"5,427 cases, 479,171 controls",484598,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90038001-GCST90039000/GCST90038685/harmonised/33959723-GCST90038685-EFO_0000685.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90038001-GCST90039000/GCST90038685/harmonised/33959723-GCST90038685-EFO_0000685.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90038001-GCST90039000/GCST90038685/harmonised/33959723-GCST90038685-EFO_0000685.h.tsv.gz,Rheumatoid_arthritis_GCST90038685
EFO_0000685,Rheumatoid_arthritis,GCST002318,"up to 14,361 European ancestry cases, up to 42,923 European ancestry controls, up to 4,873 East Asian ancestry cases, up to 17,642 East Asian ancestry controls",80799,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST002001-GCST003000/GCST002318/harmonised/24390342-GCST002318-EFO_0000685.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST002001-GCST003000/GCST002318/harmonised/24390342-GCST002318-EFO_0000685.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST002001-GCST003000/GCST002318/harmonised/24390342-GCST002318-EFO_0000685.h.tsv.gz,Rheumatoid_arthritis_GCST002318
EFO_0000685,Rheumatoid_arthritis,GCST005569,"up to 13,838 European ancestry cases, up to 33,742 European ancestry controls",47580,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST005001-GCST006000/GCST005569/harmonised/23143596-GCST005569-EFO_0000685.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST005001-GCST006000/GCST005569/harmonised/23143596-GCST005569-EFO_0000685.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST005001-GCST006000/GCST005569/harmonised/23143596-GCST005569-EFO_0000685.h.tsv.gz,Rheumatoid_arthritis_GCST005569
EFO_0000685,Rheumatoid_arthritis_PheCode_714_1,GCST90044540,"1,961 European ancestry cases, 454,387 European ancestry controls",456348,TRUE,http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044540/harmonised/34737426-GCST90044540-EFO_0000685.h.tsv.gz,TRUE,TRUE,wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044540/harmonised/34737426-GCST90044540-EFO_0000685.h.tsv.gz,proxy wget -b -c -t 0 http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90044001-GCST90045000/GCST90044540/harmonised/34737426-GCST90044540-EFO_0000685.h.tsv.gz,Rheumatoid_arthritis_PheCode_714_1_GCST90044540
